company_name,company_shortname,company_email,company_phone,location,location_lat,location_long,item_id,item_name,tags,image_count,quality_score,availability_count,availability_next_week,availability_next_30days,availability_next_60days,availability_next_90days,availability_next_180days,calendar_link,calendar_script,regular_link,image_url
Pirate Bay Paddle,piratebaypaddle,info@piratebaypaddle.com,386-232-8892,United States/Florida/Daytona Beach,-81.015787,29.211217,658259,Private Lessons & Groups over 10,Other,1,30,0,0,0,0,0,0,https://fareharbor.com/embeds/calendar/piratebaypaddle/items/658259/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/piratebaypaddle/items/658259/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/piratebaypaddle/items/658259/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,
Pirate Bay Paddle,piratebaypaddle,info@piratebaypaddle.com,386-232-8892,United States/Florida/Daytona Beach,,,658279,iSUP Rentals,Rentals-SUP,1,30,0,0,0,0,0,0,https://fareharbor.com/embeds/calendar/piratebaypaddle/items/658279/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/piratebaypaddle/items/658279/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/piratebaypaddle/items/658279/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/oG0Fd6G8RWySAQaC2Rel
Dahlia Surf School,dahliasurf,s4ltykiss3s@icloud.com,(386) 228-5724,United States/Florida/Daytona Beach Shores,-80.967597,29.147776,678042,Surf Therapy Session | The Ocean Grace Practice with Emily,,1,26,0,0,0,0,0,0,https://fareharbor.com/embeds/calendar/dahliasurf/items/678042/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/dahliasurf/items/678042/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/dahliasurf/items/678042/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/iKgbomStuZsfcfLTiG9w
World Famous Boat Tours,daytonabeachdolphintours,worldfamousboattours@gmail.com,3863313483,United States/Florida/Daytona Beach,-81.012538,29.204101,674144,Exlusive Wildlife Tour,Attraction-Boat Rental-Boat Tour-City Tour-Dolphin-Eco Tour-Environmental Attraction-Guided Tour-Marina-Private-Sightseeing Tour-Water Activities-Wildlife,0,25,0,0,0,0,0,0,https://fareharbor.com/embeds/calendar/daytonabeachdolphintours/items/674144/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/daytonabeachdolphintours/items/674144/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/daytonabeachdolphintours/items/674144/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,
Florida Jet Ski Rentals – Daytona Beach,floridajetskirentals_daytona_beach,jetskirentals@gmail.com,386-229-4049,United States/Florida/Daytona Beach,,,405750,Yacht Rental,,2,23,0,0,0,0,0,0,https://fareharbor.com/embeds/calendar/floridajetskirentals_daytona_beach/items/405750/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/floridajetskirentals_daytona_beach/items/405750/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/floridajetskirentals_daytona_beach/items/405750/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/xLG98auSeiL7JIhpaObA
Daytona Slingshot Rentals,daytonaslingshotrentals,brad@floridaslingshotgroup.com,904-629-3707,United States/Florida/Daytona Beach,,,583069,Full Day Manual Vehicle Adventure,,1,20,0,0,0,0,0,0,https://fareharbor.com/embeds/calendar/daytonaslingshotrentals/items/583069/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/daytonaslingshotrentals/items/583069/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/daytonaslingshotrentals/items/583069/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/sFCbq9qFSjKIwuvWeSRz
Daytona Slingshot Rentals,daytonaslingshotrentals,brad@floridaslingshotgroup.com,904-629-3707,United States/Florida/Daytona Beach,,,583078,Half Day Manual Vehicle (Self-Guided Adventure),,1,20,0,0,0,0,0,0,https://fareharbor.com/embeds/calendar/daytonaslingshotrentals/items/583078/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/daytonaslingshotrentals/items/583078/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/daytonaslingshotrentals/items/583078/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/ZIXrwlv0SCdcG0agGF8V
Daytona Slingshot Rentals,daytonaslingshotrentals,brad@floridaslingshotgroup.com,904-629-3707,United States/Florida/Daytona Beach,,,583080,Date Night Manual Vehicle Adventure,,1,20,0,0,0,0,0,0,https://fareharbor.com/embeds/calendar/daytonaslingshotrentals/items/583080/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/daytonaslingshotrentals/items/583080/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/daytonaslingshotrentals/items/583080/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/mtQ4mOoQUK1lbSgq3F8q
Florida Jet Ski Rentals – Daytona Beach,floridajetskirentals_daytona_beach,jetskirentals@gmail.com,386-229-4049,United States/Florida/Daytona Beach,,,263666,Jetski Rental,,1,19,0,0,0,0,0,0,https://fareharbor.com/embeds/calendar/floridajetskirentals_daytona_beach/items/263666/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/floridajetskirentals_daytona_beach/items/263666/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/floridajetskirentals_daytona_beach/items/263666/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/Yk3zBiNURzOMWpLGD8uQ
Dahlia Surf School,dahliasurf,s4ltykiss3s@icloud.com,(386) 228-5724,United States/Florida/Daytona Beach,,,447525,𝕀𝕟𝕤𝕚𝕘𝕙𝕥 & 𝕖𝕟𝕝𝕚𝕘𝕙𝕥𝕖𝕟𝕞𝕖𝕟𝕥,,1,19,0,0,0,0,0,0,https://fareharbor.com/embeds/calendar/dahliasurf/items/447525/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/dahliasurf/items/447525/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/dahliasurf/items/447525/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/RqtTi2RmqqORuMCiUoSg
Ethan Low Racing,ethanlowracing,,,United States/Florida/Daytona Beach,-81.067866,29.191929,461681,DIS - Daytona International Speedway,,1,19,0,0,0,0,0,0,https://fareharbor.com/embeds/calendar/ethanlowracing/items/461681/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/ethanlowracing/items/461681/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/ethanlowracing/items/461681/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/wpVmaT5TA2zdVGOdzKaj
Dahlia Surf School,dahliasurf,s4ltykiss3s@icloud.com,(386) 228-5724,United States/Florida/Daytona Beach Shores,-80.967597,29.147776,511488,Stand Up Paddle Board Lesson,,1,19,0,0,0,0,0,0,https://fareharbor.com/embeds/calendar/dahliasurf/items/511488/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/dahliasurf/items/511488/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/dahliasurf/items/511488/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/FwI0CgCaQ9K24AaihJt1
Daytona Slingshot Rentals,daytonaslingshotrentals,brad@floridaslingshotgroup.com,904-629-3707,United States/Florida/Daytona Beach,,,534262,24+ Hour Manual Vehicle Adventure,,1,19,0,0,0,0,0,0,https://fareharbor.com/embeds/calendar/daytonaslingshotrentals/items/534262/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/daytonaslingshotrentals/items/534262/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/daytonaslingshotrentals/items/534262/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/TFyssJ6LRQavZijGZ1qd
Dahlia Surf School,dahliasurf,s4ltykiss3s@icloud.com,(386) 228-5724,United States/Florida/Daytona Beach,,,678855,Free 15 Minutes Consultation,,1,19,0,0,0,0,0,0,https://fareharbor.com/embeds/calendar/dahliasurf/items/678855/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/dahliasurf/items/678855/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/dahliasurf/items/678855/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/M04yPowUSyntHWgMcZEg
Dahlia Surf School,dahliasurf,s4ltykiss3s@icloud.com,(386) 228-5724,United States/Florida/Daytona Beach,,,678863,Intro to the Ocean Grace Practice,,1,19,0,0,0,0,0,0,https://fareharbor.com/embeds/calendar/dahliasurf/items/678863/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/dahliasurf/items/678863/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/dahliasurf/items/678863/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/b2pfP9NIQrK6qo8Kr3GU
Dahlia Surf School,dahliasurf,s4ltykiss3s@icloud.com,(386) 228-5724,United States/Florida/Daytona Beach,,,678873,Group Circle Session,,1,19,0,0,0,0,0,0,https://fareharbor.com/embeds/calendar/dahliasurf/items/678873/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/dahliasurf/items/678873/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/dahliasurf/items/678873/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/xeP3l34BQciW8ORAswQx
Daytona Beach Tiki Tours,daytonabeachtikitours,info@daytonabeachtikis.com,(833) 328-4547,United States/Florida/Daytona Beach,,,501127,90 Minute Party After Dark Cruise,,1,14,0,0,0,0,0,0,https://fareharbor.com/embeds/calendar/daytonabeachtikitours/items/501127/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/daytonabeachtikitours/items/501127/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/daytonabeachtikitours/items/501127/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/xVKT2H0EQWrIBKbXgYri
Florida Boat Vacations,floridaboatvacations,info@floridaboatvacations.com,1-386-383-8969,United States/Florida/Daytona Beach,,,723471,July 4th Sunset & Fireworks Cruise,,0,11,1,0,0,1,1,1,https://fareharbor.com/embeds/calendar/floridaboatvacations/items/723471/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/floridaboatvacations/items/723471/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/floridaboatvacations/items/723471/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/bIWr4BmSJ6aNwDauhJcW
Florida Boat Vacations,floridaboatvacations,info@floridaboatvacations.com,1-386-383-8969,United States/Florida/Daytona Beach,,,727680,Private Champagne Sunset Cruise,,0,7,0,0,0,0,0,0,https://fareharbor.com/embeds/calendar/floridaboatvacations/items/727680/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/floridaboatvacations/items/727680/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/floridaboatvacations/items/727680/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,
