company_name,company_shortname,company_email,company_phone,location,location_lat,location_long,item_id,item_name,tags,image_count,quality_score,availability_count,availability_next_week,availability_next_30days,availability_next_60days,availability_next_90days,availability_next_180days,calendar_link,calendar_script,regular_link,image_url
St Augustine Sailing,sta-sail,sas@sta-sail.com,(904) 829-0648,United States/Florida/St. Augustine,,,663501,Mariner's Book Club,,4,45,3,0,1,2,3,4,https://fareharbor.com/embeds/calendar/sta-sail/items/663501/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/sta-sail/items/663501/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/sta-sail/items/663501/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/0KFI5YPySJk1jWbBodPg
Destination Ghost Tours,destinationghost,support@destinationghost.com,(888) 944-6780,United States/Florida/St. Augustine,,,724312,Ghosts of the Old City,Walking Tour,0,45,90,7,30,60,90,180,https://fareharbor.com/embeds/calendar/destinationghost/items/724312/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/destinationghost/items/724312/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/destinationghost/items/724312/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,
St Augustine Sailing,sta-sail,sas@sta-sail.com,(904) 829-0648,United States/Florida/St. Augustine,,,43467,ASA 104/114,Sailing,1,44,25,2,8,17,25,52,https://fareharbor.com/embeds/calendar/sta-sail/items/43467/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/sta-sail/items/43467/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/sta-sail/items/43467/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/T8PPngc7SKam3yDcHfpq
St Augustine Sailing,sta-sail,sas@sta-sail.com,(904) 829-0648,United States/Florida/St. Augustine,,,43468,ASA 101/103/104,Sailing,1,44,25,2,8,17,25,52,https://fareharbor.com/embeds/calendar/sta-sail/items/43468/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/sta-sail/items/43468/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/sta-sail/items/43468/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/SbD9b5tERsOEKbGXUTFN
Drifters Rentals LLC,driftersrentals,drift@driftersrentals.com,(904) 315-6150,United States/Florida/St. Augustine,,,56364,Daily Bike Rentals,,4,44,449,35,146,304,449,899,https://fareharbor.com/embeds/calendar/driftersrentals/items/56364/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/driftersrentals/items/56364/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/driftersrentals/items/56364/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/goGFepNPSASzG95SUeDH
Genung's Fish Camp,genungsfishcamp,genungsfc@gmail.com,904-907-5742,United States/Florida/St. Augustine,,,262269,Single Kayak Rentals,Kayak-Rentals,1,44,1530,119,510,1020,1530,3058,https://fareharbor.com/embeds/calendar/genungsfishcamp/items/262269/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/genungsfishcamp/items/262269/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/genungsfishcamp/items/262269/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/I4lLdpp1Qgy9lBpJ1Zzq
Island Life St. Augustine,pedegoelectricbikes-staugustine,glenn@pedegostaugustine.com,(904) 436-5045,United States/Florida/St. Augustine,-81.313931,29.892184,443291,Child Bike 20 Rental,Bike Rental,1,44,1155,90,390,780,1155,2325,https://fareharbor.com/embeds/calendar/pedegoelectricbikes-staugustine/items/443291/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/pedegoelectricbikes-staugustine/items/443291/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/pedegoelectricbikes-staugustine/items/443291/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/hw6DQX2UQ7iORq9dZd9J
Island Life St. Augustine,pedegoelectricbikes-staugustine,glenn@pedegostaugustine.com,(904) 436-5045,United States/Florida/St. Augustine,-81.313931,29.892184,443292,Child Bike 24 Rental,Bike Rental,1,44,1155,90,390,780,1155,2325,https://fareharbor.com/embeds/calendar/pedegoelectricbikes-staugustine/items/443292/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/pedegoelectricbikes-staugustine/items/443292/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/pedegoelectricbikes-staugustine/items/443292/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/EY2wMVfSKa8NsOoe4f2w
Island Life St. Augustine,pedegoelectricbikes-staugustine,glenn@pedegostaugustine.com,(904) 436-5045,United States/Florida/St. Augustine,-81.313931,29.892184,443293,Child Bike Trailer Rental,Bike Rental,1,44,1155,90,390,780,1155,2325,https://fareharbor.com/embeds/calendar/pedegoelectricbikes-staugustine/items/443293/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/pedegoelectricbikes-staugustine/items/443293/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/pedegoelectricbikes-staugustine/items/443293/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/U9cmpBLSpqQ7YjuKjOGw
Island Life St. Augustine,pedegoelectricbikes-staugustine,glenn@pedegostaugustine.com,(904) 436-5045,United States/Florida/St. Augustine,-81.280993,29.860253,502712,Adult Trike Rental,Bike Rental,1,44,1155,90,390,780,1155,2325,https://fareharbor.com/embeds/calendar/pedegoelectricbikes-staugustine/items/502712/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/pedegoelectricbikes-staugustine/items/502712/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/pedegoelectricbikes-staugustine/items/502712/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/zl6m2OaOSbWm4fOzol6n
Panda Tours,thepandatours,thepandatourss@gmail.com,(904) 687- 7113,United States/Florida/St. Augustine,,,567348,St. Augustine Shopping Tour,Other,1,44,26,2,8,17,26,50,https://fareharbor.com/embeds/calendar/thepandatours/items/567348/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/thepandatours/items/567348/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/thepandatours/items/567348/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/3Kd7cTAQ0WgmqJPrstD5
The Tasting Tours,thetastingtours,info@thetastingtours.com,904-325-3911,United States/Florida/Jacksonville,,,579949,CORPORATE: Avondale Food Tour,,5,44,0,0,0,0,0,0,https://fareharbor.com/embeds/calendar/thetastingtours/items/579949/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/thetastingtours/items/579949/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/thetastingtours/items/579949/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/qdf88CyR6e3nh3tIiGjs
The Tasting Tours,thetastingtours,info@thetastingtours.com,904-325-3911,United States/Florida/Jacksonville,,,579950,PRIVATE: Avondale Food Tour,,6,44,0,0,0,0,0,0,https://fareharbor.com/embeds/calendar/thetastingtours/items/579950/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/thetastingtours/items/579950/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/thetastingtours/items/579950/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/ZaRR4sSLQ2uyRcKUCPeS
St Augustine Sailing,sta-sail,sas@sta-sail.com,(904) 829-0648,United States/Florida/St. Augustine,,,617543,Sail In Style: A Nautical Portrait Experience,,11,44,0,0,0,0,0,0,https://fareharbor.com/embeds/calendar/sta-sail/items/617543/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/sta-sail/items/617543/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/sta-sail/items/617543/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/fdTDlhFFRjyQlssZwASQ
The Tasting Tours,thetastingtours,info@thetastingtours.com,904-325-3911,United States/Florida/St. Augustine,,,674043,PRIVATE: Taste of St. Augustine Tour,,6,44,0,0,0,0,0,0,https://fareharbor.com/embeds/calendar/thetastingtours/items/674043/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/thetastingtours/items/674043/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/thetastingtours/items/674043/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/F8Akk8f5TWOIq7q0hgVV
Pastime Tours,pastimetours,pastimetours@gmail.com,904-584-5417,United States/Florida/St. Augustine,,,316572,Private Historical Tour - 90 Min.,,2,43,700,54,234,464,700,1400,https://fareharbor.com/embeds/calendar/pastimetours/items/316572/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/pastimetours/items/316572/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/pastimetours/items/316572/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/5XXHI770TruI6L9YDT2X
Two Conchs - St. Augustine,twoconchs-staugustine,carlson.jack@ymail.com,305-481-0495,United States/Florida/St. Augustine,,,341943,34' Yellowfin w/ Triple Mercury 350's,,2,43,360,28,120,240,360,632,https://fareharbor.com/embeds/calendar/twoconchs-staugustine/items/341943/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/twoconchs-staugustine/items/341943/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/twoconchs-staugustine/items/341943/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/45N9qjJvRR2lco5vSKK9
The Tasting Tours,thetastingtours,info@thetastingtours.com,904-325-3911,United States/Florida/St. Augustine,,,446862,Island Boulevard Tour (Rolling),,1,43,23,0,6,18,23,23,https://fareharbor.com/embeds/calendar/thetastingtours/items/446862/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/thetastingtours/items/446862/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/thetastingtours/items/446862/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,
The Tasting Tours,thetastingtours,info@thetastingtours.com,904-325-3911,United States/Florida/Fernandina Beach,,,654895,CORPORATE: Corks & Forks Tour (Amelia Island),,5,43,1,0,1,1,1,1,https://fareharbor.com/embeds/calendar/thetastingtours/items/654895/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/thetastingtours/items/654895/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/thetastingtours/items/654895/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/g27TUCkwQSG5UnskQbyQ
The Tasting Tours,thetastingtours,info@thetastingtours.com,904-325-3911,United States/Florida/Fernandina Beach,,,655555,CORPORATE: Beer & Bites Tour (Amelia Island),,7,43,0,0,0,0,0,0,https://fareharbor.com/embeds/calendar/thetastingtours/items/655555/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/thetastingtours/items/655555/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/thetastingtours/items/655555/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/PAvLhnHXSGiuDie0QZYR
Saint Augustine Photo Tours,saintaugustinephototours,saintaugustinephototours@gmail.com,(904) 789-0202,United States/Florida/St. Augustine,-81.313364,29.896242,344693,Twilight Architecture & Nights of Lights Photo Tour,Photography Tour,4,42,0,0,0,0,0,0,https://fareharbor.com/embeds/calendar/saintaugustinephototours/items/344693/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/saintaugustinephototours/items/344693/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/saintaugustinephototours/items/344693/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/s6TyYjqATbqbmIXC4oL2
Florida Water Tours,floridawatertour,info@flwatertours.com,904-827-7728,United States/Florida/St. Augustine,,,413185,Private Daytime Excursion,Events,3,42,10,0,1,6,10,22,https://fareharbor.com/embeds/calendar/floridawatertour/items/413185/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/floridawatertour/items/413185/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/floridawatertour/items/413185/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/LR86Ceg5TlyYw6Tx1EwQ
Pineapple Ride & Tour,rideandtour,rideapplicationsinc@gmail.com,904-615-5515,United States/Florida/St. Augustine,,,480372,EV Nights of Lights Tour,Private,3,42,0,0,0,0,0,0,https://fareharbor.com/embeds/calendar/rideandtour/items/480372/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/rideandtour/items/480372/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/rideandtour/items/480372/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/uztQlLSSGWQdsVTyEfoA
Florida Water Tours,floridawatertour,info@flwatertours.com,904-827-7728,United States/Florida/St. Augustine,,,41877,Moonlit Mysteries: Haunted History Boat Tour,Food Tour,4,41,4,0,0,2,4,21,https://fareharbor.com/embeds/calendar/floridawatertour/items/41877/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/floridawatertour/items/41877/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/floridawatertour/items/41877/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/FQC9lvGmTROq0s7aSBME
Drifters Rentals LLC,driftersrentals,drift@driftersrentals.com,(904) 315-6150,United States/Florida/St. Augustine,,,56366,Weekly Bike Rentals,,4,41,449,35,146,304,449,899,https://fareharbor.com/embeds/calendar/driftersrentals/items/56366/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/driftersrentals/items/56366/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/driftersrentals/items/56366/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/CP2J8AejSjKSoC4v0mST
Drifters Rentals LLC,driftersrentals,drift@driftersrentals.com,(904) 315-6150,United States/Florida/St. Augustine,,,61809,Two Day Bike Rentals,,4,41,449,35,146,304,449,899,https://fareharbor.com/embeds/calendar/driftersrentals/items/61809/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/driftersrentals/items/61809/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/driftersrentals/items/61809/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/ZnBhWJRZQ0quumHZiUBH
Drifters Rentals LLC,driftersrentals,drift@driftersrentals.com,(904) 315-6150,United States/Florida/St. Augustine,,,61812,Three Day Bike Rentals,,4,41,449,35,146,304,449,899,https://fareharbor.com/embeds/calendar/driftersrentals/items/61812/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/driftersrentals/items/61812/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/driftersrentals/items/61812/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/44NsKGcaRRaIYJdD0vsb
Drifters Rentals LLC,driftersrentals,drift@driftersrentals.com,(904) 315-6150,United States/Florida/St. Augustine,,,61814,Four Day Bike Rentals,,4,41,449,35,146,304,449,899,https://fareharbor.com/embeds/calendar/driftersrentals/items/61814/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/driftersrentals/items/61814/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/driftersrentals/items/61814/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/XMXXsElxQpCgoHyCLvsR
Drifters Rentals LLC,driftersrentals,drift@driftersrentals.com,(904) 315-6150,United States/Florida/St. Augustine,,,61815,Five Day Bike Rentals,,4,41,449,35,146,304,449,899,https://fareharbor.com/embeds/calendar/driftersrentals/items/61815/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/driftersrentals/items/61815/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/driftersrentals/items/61815/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/WhIZ1xTNTH6VPHmgTLrS
GeoTrippin,geotrippin,tours@geotrippin.com,(904) 701-3272,United States/Florida/St. Augustine,,,191090,St. Augustine Inlet,Dolphin-Kayak-Marina,4,41,0,0,0,0,0,0,https://fareharbor.com/embeds/calendar/geotrippin/items/191090/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/geotrippin/items/191090/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/geotrippin/items/191090/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,
GeoTrippin,geotrippin,tours@geotrippin.com,(904) 701-3272,United States/Florida/Palm Coast,-81.2374153,29.6586745,191097,Princess Place,Kayak-Lodging,4,41,0,0,0,0,0,0,https://fareharbor.com/embeds/calendar/geotrippin/items/191097/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/geotrippin/items/191097/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/geotrippin/items/191097/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,
Saint Augustine Photo Tours,saintaugustinephototours,saintaugustinephototours@gmail.com,(904) 789-0202,United States/Florida/St. Augustine,,,276079,Historic District Photo Tour,Photography Tour,4,41,0,0,0,0,0,0,https://fareharbor.com/embeds/calendar/saintaugustinephototours/items/276079/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/saintaugustinephototours/items/276079/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/saintaugustinephototours/items/276079/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/ZHL6QPa7SwS4p3JqW0Ak
Earth Kinship,earthkinship,ayolane@earthkinship.us,904-477-5669,United States/Florida/St. Augustine,,,367395,Introduction to Kayaking,Kayak,4,41,0,0,0,0,0,0,https://fareharbor.com/embeds/calendar/earthkinship/items/367395/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/earthkinship/items/367395/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/earthkinship/items/367395/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/I3W3qDCsRbSDCRoabEUW
